Unnamed: 0,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized,label
44,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
45,"RT @ProfStrachan: #Vanuatu makes bold call for global treaty to phase out #fossilfuels 

""President of #Pacific Island Nation urges countri…"," ProfStrachan Vanuatu makes bold call for global treaty to phase out fossilfuels 

President of Pacific Island Nation urges countri…","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'for', 'global', 'treaty', 'to', 'phase', 'out', 'fossilfuels', 'president', 'of', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treati', 'phase', 'fossilfuel', 'presid', 'pacif', 'island', 'nation', 'urg', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urge', 'countri', '']",climatechange
46,RT @ChParvezElahi: موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…, ChParvezElahi موسمیاتی تبدیلیوں کے تناظر میں ماحول دوست پاور پلانٹ لگانا وقت کا تقاضا ہے۔ سموگ اور ماحولیاتی آلودگی سے نمٹنے میں بھی م…,"['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']","['rt', 'chparvezelahi', 'موسمیاتی', 'تبدیلیوں', 'کے', 'تناظر', 'میں', 'ماحول', 'دوست', 'پاور', 'پلانٹ', 'لگانا', 'وقت', 'کا', 'تقاضا', 'ہے', 'سموگ', 'اور', 'ماحولیاتی', 'آلودگی', 'سے', 'نمٹنے', 'میں', 'بھی', 'م', '']",climatechange
47,"RT @ProfStrachan: #Vanuatu makes bold call for global treaty to phase out #fossilfuels 

""President of #Pacific Island Nation urges countri…"," ProfStrachan Vanuatu makes bold call for global treaty to phase out fossilfuels 

President of Pacific Island Nation urges countri…","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'for', 'global', 'treaty', 'to', 'phase', 'out', 'fossilfuels', 'president', 'of', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'makes', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urges', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treati', 'phase', 'fossilfuel', 'presid', 'pacif', 'island', 'nation', 'urg', 'countri', '']","['rt', 'profstrachan', 'vanuatu', 'make', 'bold', 'call', 'global', 'treaty', 'phase', 'fossilfuels', 'president', 'pacific', 'island', 'nation', 'urge', 'countri', '']",climatechange
48,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
49,"What is our film about? The World Stripped is about why our largest lifetime expense is tax, and why the megarich it's their least! It's also about the effects of this on Climate Change and the Environment. Want to know more? #follow #climatechange #film #movies #documentary https://t.co/ygEHf7j5LC",What is our film about The World Stripped is about why our largest lifetime expense is tax and why the megarich its their least Its also about the effects of this on Climate Change and the Environment Want to know more follow climatechange film movies documentary httpstcoygEHfjLC,"['what', 'is', 'our', 'film', 'about', 'the', 'world', 'stripped', 'is', 'about', 'why', 'our', 'largest', 'lifetime', 'expense', 'is', 'tax', 'and', 'why', 'the', 'megarich', 'its', 'their', 'least', 'its', 'also', 'about', 'the', 'effects', 'of', 'this', 'on', 'climate', 'change', 'and', 'the', 'environment', 'want', 'to', 'know', 'more', 'follow', 'climatechange', 'film', 'movies', 'documentary', 'httpstcoygehfjlc']","['film', 'world', 'stripped', 'largest', 'lifetime', 'expense', 'tax', 'megarich', 'least', 'also', 'effects', 'climate', 'change', 'environment', 'want', 'know', 'follow', 'climatechange', 'film', 'movies', 'documentary', 'httpstcoygehfjlc']","['film', 'world', 'strip', 'largest', 'lifetim', 'expens', 'tax', 'megarich', 'least', 'also', 'effect', 'climat', 'chang', 'environ', 'want', 'know', 'follow', 'climatechang', 'film', 'movi', 'documentari', 'httpstcoygehfjlc']","['film', 'world', 'stripped', 'largest', 'lifetime', 'expense', 'tax', 'megarich', 'least', 'also', 'effect', 'climate', 'change', 'environment', 'want', 'know', 'follow', 'climatechange', 'film', 'movie', 'documentary', 'httpstcoygehfjlc']",climatechange
50,"RT @courtghoward: It may be the emergency physician in me, but how about adding a plan to those prayers.  #climatechange #adaptation  #Miti…", coughoward It may be the emergency physician in me but how about adding a plan to those prayers  climatechange adaptation  Miti…,"['rt', 'coughoward', 'it', 'may', 'be', 'the', 'emergency', 'physician', 'in', 'me', 'but', 'how', 'about', 'adding', 'a', 'plan', 'to', 'those', 'prayers', 'climatechange', 'adaptation', 'miti', '']","['rt', 'coughoward', 'may', 'emergency', 'physician', 'adding', 'plan', 'prayers', 'climatechange', 'adaptation', 'miti', '']","['rt', 'coughoward', 'may', 'emerg', 'physician', 'ad', 'plan', 'prayer', 'climatechang', 'adapt', 'miti', '']","['rt', 'coughoward', 'may', 'emergency', 'physician', 'adding', 'plan', 'prayer', 'climatechange', 'adaptation', 'miti', '']",climatechange
51,"RT @EarthKikashi: We have been concealed and deceived for decades and exploited as workers and consumers
Abundance consists of coexistence,…"," EahKikashi We have been concealed and deceived for decades and exploited as workers and consumers
Abundance consists of coexistence…","['rt', 'eahkikashi', 'we', 'have', 'been', 'concealed', 'and', 'deceived', 'for', 'decades', 'and', 'exploited', 'as', 'workers', 'and', 'consumers', 'abundance', 'consists', 'of', 'coexistence', '']","['rt', 'eahkikashi', 'concealed', 'deceived', 'decades', 'exploited', 'workers', 'consumers', 'abundance', 'consists', 'coexistence', '']","['rt', 'eahkikashi', 'conceal', 'deceiv', 'decad', 'exploit', 'worker', 'consum', 'abund', 'consist', 'coexist', '']","['rt', 'eahkikashi', 'concealed', 'deceived', 'decade', 'exploited', 'worker', 'consumer', 'abundance', 'consists', 'coexistence', '']",climatechange
52,"Global communism through ""climate change"" concern 
#WEFcommunism #WEF #ClimateChange

https://t.co/pCnZlhzpiL","Global communism through climate change concern 
WEFcommunism WEF ClimateChange

httpstcopCnZlhzpiL","['global', 'communism', 'through', 'climate', 'change', 'concern', 'wefcommunism', 'wef', 'climatechange', 'httpstcopcnzlhzpil']","['global', 'communism', 'climate', 'change', 'concern', 'wefcommunism', 'wef', 'climatechange', 'httpstcopcnzlhzpil']","['global', 'commun', 'climat', 'chang', 'concern', 'wefcommun', 'wef', 'climatechang', 'httpstcopcnzlhzpil']","['global', 'communism', 'climate', 'change', 'concern', 'wefcommunism', 'wef', 'climatechange', 'httpstcopcnzlhzpil']",climatechange
53,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
54,"Great project for a great cause, earth 🌎 @ProjectDrawdown #climatechange #SDGs #PBL @ClimateGenOrg @NOAAClimate @kissthegroundCA @NatGeoEducation @owensscience @LSKlearning @bitesizeSDGs @ChristinaHamric @MDEnvironment @Braca_M @KipHottman https://t.co/7r63mCykL5",Great project for a great cause eah 🌎 ProjectDrawdown climatechange SDGs PBL ClimateGenOrg NOAAClimate kissthegroundCA NatGeoEducation owensscience LSKlearning bitesizeSDGs ChristinaHamric MDEnvironment BracaM KipHottman httpstcormCykL,"['great', 'project', 'for', 'a', 'great', 'cause', 'eah', 'projectdrawdown', 'climatechange', 'sdgs', 'pbl', 'climategenorg', 'noaaclimate', 'kissthegroundca', 'natgeoeducation', 'owensscience', 'lsklearning', 'bitesizesdgs', 'christinahamric', 'mdenvironment', 'bracam', 'kiphottman', 'httpstcormcykl']","['great', 'project', 'great', 'cause', 'eah', 'projectdrawdown', 'climatechange', 'sdgs', 'pbl', 'climategenorg', 'noaaclimate', 'kissthegroundca', 'natgeoeducation', 'owensscience', 'lsklearning', 'bitesizesdgs', 'christinahamric', 'mdenvironment', 'bracam', 'kiphottman', 'httpstcormcykl']","['great', 'project', 'great', 'caus', 'eah', 'projectdrawdown', 'climatechang', 'sdg', 'pbl', 'climategenorg', 'noaaclim', 'kissthegroundca', 'natgeoeduc', 'owenssci', 'lsklearn', 'bitesizesdg', 'christinahamr', 'mdenviron', 'bracam', 'kiphottman', 'httpstcormcykl']","['great', 'project', 'great', 'cause', 'eah', 'projectdrawdown', 'climatechange', 'sdgs', 'pbl', 'climategenorg', 'noaaclimate', 'kissthegroundca', 'natgeoeducation', 'owensscience', 'lsklearning', 'bitesizesdgs', 'christinahamric', 'mdenvironment', 'bracam', 'kiphottman', 'httpstcormcykl']",climatechange
55,"RT @ELPANAMEN0: @Dane__Garcia @BillPlains #WEMUSTBEUNITED
ALL SLAVES MUST OBEY
#ALLSLAVESMUSTOBEY
#DemocratCities
#ClimateChange
#PutinFaul…"," ELPANAMEN DaneGarcia BillPlains WEMUSTBEUNITED
ALL SLAVES MUST OBEY
ALLSLAVESMUSTOBEY
DemocratCities
ClimateChange
PutinFaul…","['rt', 'elpanamen', 'danegarcia', 'billplains', 'wemustbeunited', 'all', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfaul', '']","['rt', 'elpanamen', 'danegarcia', 'billplains', 'wemustbeunited', 'slaves', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfaul', '']","['rt', 'elpanamen', 'danegarcia', 'billplain', 'wemustbeunit', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratc', 'climatechang', 'putinfaul', '']","['rt', 'elpanamen', 'danegarcia', 'billplains', 'wemustbeunited', 'slave', 'must', 'obey', 'allslavesmustobey', 'democratcities', 'climatechange', 'putinfaul', '']",climatechange
56,"RT @PCarterClimate: MOST POTENT OF ALL GHGs INCREASING FASTEST
Sulfur hexafluoride (SF6) most potent GHG 22800 X CO2 , used by utilities, l…"," PCaerClimate MOST POTENT OF ALL GHGs INCREASING FASTEST
Sulfur hexafluoride SF most potent GHG  X CO  used by utilities l…","['rt', 'pcaerclimate', 'most', 'potent', 'of', 'all', 'ghgs', 'increasing', 'fastest', 'sulfur', 'hexafluoride', 'sf', 'most', 'potent', 'ghg', 'x', 'co', 'used', 'by', 'utilities', 'l', '']","['rt', 'pcaerclimate', 'potent', 'ghgs', 'increasing', 'fastest', 'sulfur', 'hexafluoride', 'sf', 'potent', 'ghg', 'x', 'co', 'used', 'utilities', 'l', '']","['rt', 'pcaerclim', 'potent', 'ghg', 'increas', 'fastest', 'sulfur', 'hexafluorid', 'sf', 'potent', 'ghg', 'x', 'co', 'use', 'util', 'l', '']","['rt', 'pcaerclimate', 'potent', 'ghgs', 'increasing', 'fastest', 'sulfur', 'hexafluoride', 'sf', 'potent', 'ghg', 'x', 'co', 'used', 'utility', 'l', '']",climatechange
57,"RT @JhessetEnano: Heartbreaking video from a farmer in Nueva Ecija, showing the rice paddies that they had worked hard on for months, befor…", JhessetEnano Heabreaking video from a farmer in Nueva Ecija showing the rice paddies that they had worked hard on for months befor…,"['rt', 'jhessetenano', 'heabreaking', 'video', 'from', 'a', 'farmer', 'in', 'nueva', 'ecija', 'showing', 'the', 'rice', 'paddies', 'that', 'they', 'had', 'worked', 'hard', 'on', 'for', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddies', 'worked', 'hard', 'months', 'befor', '']","['rt', 'jhessetenano', 'heabreak', 'video', 'farmer', 'nueva', 'ecija', 'show', 'rice', 'paddi', 'work', 'hard', 'month', 'befor', '']","['rt', 'jhessetenano', 'heabreaking', 'video', 'farmer', 'nueva', 'ecija', 'showing', 'rice', 'paddy', 'worked', 'hard', 'month', 'befor', '']",climatechange
58,RT @percy_bloom: 1896 Swedish Nobel Prize winning chemist and scientist Svante Arrhenius concluded humanity could cause global #ClimateChan…, percybloom  Swedish Nobel Prize winning chemist and scientist Svante Arrhenius concluded humanity could cause global ClimateChan…,"['rt', 'percybloom', 'swedish', 'nobel', 'prize', 'winning', 'chemist', 'and', 'scientist', 'svante', 'arrhenius', 'concluded', 'humanity', 'could', 'cause', 'global', 'climatechan', '']","['rt', 'percybloom', 'swedish', 'nobel', 'prize', 'winning', 'chemist', 'scientist', 'svante', 'arrhenius', 'concluded', 'humanity', 'could', 'cause', 'global', 'climatechan', '']","['rt', 'percybloom', 'swedish', 'nobel', 'prize', 'win', 'chemist', 'scientist', 'svant', 'arrheniu', 'conclud', 'human', 'could', 'caus', 'global', 'climatechan', '']","['rt', 'percybloom', 'swedish', 'nobel', 'prize', 'winning', 'chemist', 'scientist', 'svante', 'arrhenius', 'concluded', 'humanity', 'could', 'cause', 'global', 'climatechan', '']",climatechange
59,"RT @ProfStrachan: #ClimateChange 

""Without a dramatic course correction, there is a 50-50 chance of planetary warming surpassing 1.5°C in…"," ProfStrachan ClimateChange 

Without a dramatic course correction there is a  chance of planetary warming surpassing °C in…","['rt', 'profstrachan', 'climatechange', 'without', 'a', 'dramatic', 'course', 'correction', 'there', 'is', 'a', 'chance', 'of', 'planetary', 'warming', 'surpassing', 'c', 'in', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']","['rt', 'profstrachan', 'climatechang', 'without', 'dramat', 'cours', 'correct', 'chanc', 'planetari', 'warm', 'surpass', 'c', '']","['rt', 'profstrachan', 'climatechange', 'without', 'dramatic', 'course', 'correction', 'chance', 'planetary', 'warming', 'surpassing', 'c', '']",climatechange
60,"RT @CaseyPregent1: My wife painted a bunch of 3×3 little paintings. This one is titled ""Climate change."" 
#ClimateCrisis 
#ClimateEmergency…"," CaseyPregent My wife painted a bunch of × little paintings This one is titled Climate change 
ClimateCrisis 
ClimateEmergency…","['rt', 'caseypregent', 'my', 'wife', 'painted', 'a', 'bunch', 'of', 'little', 'paintings', 'this', 'one', 'is', 'titled', 'climate', 'change', 'climatecrisis', 'climateemergency', '']","['rt', 'caseypregent', 'wife', 'painted', 'bunch', 'little', 'paintings', 'one', 'titled', 'climate', 'change', 'climatecrisis', 'climateemergency', '']","['rt', 'caseypreg', 'wife', 'paint', 'bunch', 'littl', 'paint', 'one', 'titl', 'climat', 'chang', 'climatecrisi', 'climateemerg', '']","['rt', 'caseypregent', 'wife', 'painted', 'bunch', 'little', 'painting', 'one', 'titled', 'climate', 'change', 'climatecrisis', 'climateemergency', '']",climatechange
